-2.0;-2.0;8.0
-2.0;-1.9;9.519830056250528
-2.0;-1.7999999999999998;14.149830056250545
-2.0;-1.6999999999999997;19.980169943749495
-2.0;-1.5999999999999996;24.650169943749486
-2.0;-1.4999999999999996;26.25
-2.0;-1.3999999999999995;24.050169943749452
-2.0;-1.2999999999999994;18.780169943749435
-2.0;-1.1999999999999993;12.349830056250479
-2.0;-1.0999999999999992;7.119830056250491
-2.0;-0.9999999999999992;4.999999999999998
-2.0;-0.8999999999999992;6.719830056250553
-2.0;-0.7999999999999993;11.549830056250569
-2.0;-0.6999999999999993;17.580169943749517
-2.0;-0.5999999999999993;22.4501699437495
-2.0;-0.49999999999999933;24.25
-2.0;-0.39999999999999936;22.250169943749448
-2.0;-0.2999999999999994;17.180169943749434
-2.0;-0.19999999999999937;10.949830056250487
-2.0;-0.09999999999999937;5.919830056250502
-2.0;6.38378239159465E-16;4.0
-2.0;0.10000000000000064;5.919830056250548
-2.0;0.20000000000000065;10.949830056250564
-2.0;0.30000000000000066;17.180169943749515
-2.0;0.4000000000000007;22.250169943749498
-2.0;0.5000000000000007;24.25
-2.0;0.6000000000000006;22.45016994374945
-2.0;0.7000000000000006;17.580169943749443
-2.0;0.8000000000000006;11.549830056250494
-2.0;0.9000000000000006;6.7198300562505064
-2.0;1.0000000000000007;5.000000000000002
-2.0;1.1000000000000008;7.119830056250551
-2.0;1.2000000000000008;12.349830056250575
-2.0;1.300000000000001;18.780169943749524
-2.0;1.400000000000001;24.050169943749516
-2.0;1.500000000000001;26.250000000000004
-2.0;1.6000000000000012;24.650169943749436
-2.0;1.7000000000000013;19.9801699437494
-2.0;1.8000000000000014;14.149830056250451
-2.0;1.9000000000000015;9.519830056250484
-1.9;-2.0;9.519830056250527
-1.9;-1.9;11.039660112501059
-1.9;-1.7999999999999998;15.669660112501075
-1.9;-1.6999999999999997;21.50000000000002
-1.9;-1.5999999999999996;26.170000000000016
-1.9;-1.4999999999999996;27.769830056250527
-1.9;-1.3999999999999995;25.56999999999998
-1.9;-1.2999999999999994;20.299999999999965
-1.9;-1.1999999999999993;13.869660112501009
-1.9;-1.0999999999999992;8.639660112501021
-1.9;-0.9999999999999992;6.519830056250527
-1.9;-0.8999999999999992;8.23966011250108
-1.9;-0.7999999999999993;13.069660112501097
-1.9;-0.6999999999999993;19.100000000000048
-1.9;-0.5999999999999993;23.970000000000027
-1.9;-0.49999999999999933;25.769830056250527
-1.9;-0.39999999999999936;23.76999999999998
-1.9;-0.2999999999999994;18.699999999999964
-1.9;-0.19999999999999937;12.469660112501014
-1.9;-0.09999999999999937;7.439660112501031
-1.9;6.38378239159465E-16;5.5198300562505285
-1.9;0.10000000000000064;7.439660112501077
-1.9;0.20000000000000065;12.469660112501092
-1.9;0.30000000000000066;18.700000000000042
-1.9;0.4000000000000007;23.770000000000028
-1.9;0.5000000000000007;25.769830056250527
-1.9;0.6000000000000006;23.96999999999998
-1.9;0.7000000000000006;19.099999999999973
-1.9;0.8000000000000006;13.069660112501024
-1.9;0.9000000000000006;8.239660112501035
-1.9;1.0000000000000007;6.51983005625053
-1.9;1.1000000000000008;8.639660112501081
-1.9;1.2000000000000008;13.869660112501105
-1.9;1.300000000000001;20.300000000000054
-1.9;1.400000000000001;25.570000000000046
-1.9;1.500000000000001;27.769830056250534
